X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
1.0,0.1058730158730159,0.02982142857142857,0.0,0.0,0.6153846153846154,0.0,0.055614035087719296,0.0,0.0,0.014925373134328358,1.0,0.0,0.0,0.0,1.1259926674144118,2.4356542040736366,1.9831268480594118,1.4623473895276584,1.4318362146854873,1.5817226115258087,1.5109189476474354,1.9989362351446314,0.7292553079981122,1.2868629088847916,-1.0,597.0,107.0,222.0,259.0,43.0,166.0,93.0,213.0,559.0,473.0
0.0,0.2050793650793651,0.15178571428571427,0.0,0.0,0.15384615384615385,0.0,0.15052631578947367,0.0,0.0,0.014925373134328358,0.0,0.0,0.06,0.0,0.5553397206152119,0.43297648947005757,0.3077536498204591,0.32609569959582174,0.3011945502718786,0.3918472954050166,0.5123454798305563,0.5677686388071078,0.5316295959366756,0.23539656231567982,-1.0,268.0,290.0,268.0,415.0,414.0,98.0,456.0,582.0,305.0,101.0
0.0,0.32412698412698415,0.055,0.0,0.0,0.15384615384615385,0.0,0.05403508771929825,0.0,0.0,0.014925373134328358,0.0,0.0,0.26,0.5,0.9084084593671637,0.5726701962490817,0.41621123627467793,0.6988304541733512,0.32359368864410104,0.7649775876390988,0.7045522508542547,0.8211610188228864,0.6911762246672097,0.5064131045447882,-1.0,151.0,139.0,287.0,589.0,391.0,105.0,273.0,379.0,345.0,440.0
1.0,0.3531746031746032,0.03571428571428571,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.16417910447761194,1.0,0.0,0.0,0.00456,0.8575951545865794,2.1301866350175214,1.9929085568768816,1.1351791070059618,1.50002239133383,1.3371502265708155,1.433891221729814,1.6995989376469813,0.6099679839177033,0.9855348105942217,-1.0,317.0,281.0,453.0,166.0,503.0,539.0,552.0,234.0,624.0,548.0
0.0,0.1865079365079365,0.013392857142857142,0.0,0.0,0.46153846153846156,0.0,0.008771929824561403,0.0,0.0,0.04477611940298507,1.0,0.0,0.13,0.15108,1.0433534974527394,1.4557955896244994,1.2330916062996877,1.350752249479624,1.0968340264017775,1.5301832963189228,1.480640410513104,1.4689210916088766,0.7634206703671853,0.6592514425684411,-1.0,620.0,401.0,647.0,79.0,620.0,161.0,595.0,593.0,119.0,443.0
0.0,0.09000000000000002,0.23214285714285715,0.0,0.0,0.6923076923076923,0.125,0.051228070175438595,0.0,0.0,0.1044776119402985,1.0,0.0,0.04,0.02954,1.2924447648708823,1.74180470108386,1.4544829141656699,1.56038596292556,1.198126966164446,1.725892422615514,1.6513690681054747,1.7212534449332464,1.1517844542425437,0.9162923437162651,-1.0,433.0,31.0,622.0,311.0,141.0,212.0,395.0,79.0,544.0,245.0
0.0,0.34,0.8973214285714286,0.0,0.0,0.7692307692307693,0.125,0.05701754385964912,0.0,0.0,0.014925373134328358,0.0,0.0,0.2575,0.005,1.8778784624896645,1.4819002074802408,1.1123182239878286,0.9937436043074195,0.7356616730467906,1.01202512178265,1.4854798253100294,1.7933764092302376,1.9315209190447673,1.1189856029176835,-1.0,454.0,624.0,102.0,187.0,495.0,390.0,555.0,110.0,133.0,215.0
0.0,0.2949206349206349,0.26785714285714285,0.0,0.0,0.8461538461538461,0.25,0.055614035087719296,0.0,1.0,0.0,0.0,1.0,0.21,0.0,1.9951726631452535,2.5237654340154534,1.9675576741602097,1.982843655316071,2.3254390885831975,1.5548848334929026,2.153512519340281,2.8478638481697827,2.3475288813162978,2.539069246354862,1.0,256.0,552.0,544.0,127.0,33.0,521.0,61.0,9.0,205.0,406.0
1.0,0.3941269841269841,0.17857142857142858,0.0,0.0,0.15384615384615385,0.0,0.47368421052631576,0.0,1.0,0.0,0.0,0.0,0.49,0.0,1.3970603821561065,2.061806188940284,2.3234982141179974,1.583494109877864,1.956860744656673,1.0861646281795898,1.4523060216091521,2.3909222591779837,1.2773363514004252,1.9379898818395516,1.0,111.0,383.0,524.0,129.0,131.0,165.0,188.0,290.0,71.0,214.0
0.0,0.48412698412698413,0.017857142857142856,0.0,0.0,0.46153846153846156,0.0,0.37719298245614036,0.0,1.0,0.0,1.0,1.0,0.2,0.0,1.997757441178144,2.968915387765895,2.689218445211842,2.580596162026314,3.2777846241714395,2.4138908305583993,3.170669967513118,3.446981673904521,2.1438336643910283,2.32535294641556,1.0,648.0,422.0,445.0,405.0,51.0,498.0,507.0,145.0,212.0,211.0
0.0,0.4933333333333333,0.25,0.5,0.5,0.0,0.0,0.05701754385964912,1.0,1.0,0.0,1.0,0.0,0.08,2e-05,1.8833863210092379,2.9286381087161573,2.799818051085351,2.1962531404968426,3.0359374676055464,2.771513106567691,2.964892369449134,2.875278953891869,2.23755241156901,2.4374811645764654,1.0,186.0,125.0,518.0,236.0,486.0,369.0,440.0,85.0,438.0,209.0
0.0,0.10984126984126986,0.18892857142857142,0.0,0.0,0.6153846153846154,0.0,0.013157894736842105,0.0,0.0,0.014925373134328358,1.0,0.0,0.08,0.0,1.1313144804649287,1.5624174985552437,1.3004629863468427,1.3348670640604308,1.1231036252935378,1.489915525369545,1.5525860000631069,1.5683713166964326,0.9007655293550817,0.7416370555287789,1.0,142.0,393.0,537.0,430.0,198.0,158.0,19.0,123.0,490.0,397.0
0.0,0.32269841269841265,0.23214285714285715,0.0,0.0,0.9230769230769231,0.0,0.0043859649122807015,0.0,1.0,0.0,0.0,0.0,0.2215,0.0,1.614829114414974,1.6652178300773968,1.4567960656679975,1.5018233979901876,1.4259582277588871,1.0570078765163529,1.1752037769093284,1.8371846491313875,1.2328561786585925,1.7761394385350986,1.0,55.0,229.0,59.0,177.0,153.0,246.0,213.0,300.0,168.0,24.0
1.0,0.08603174603174606,0.02089285714285714,0.5,0.5,0.9230769230769231,0.0,0.020526315789473684,0.0,1.0,0.0,0.0,0.0,0.08,0.0,1.942219904912524,3.2323598485584437,2.6117601099574554,1.8231285658959324,1.956365493884751,1.7494269894662136,1.4361265409871053,2.7550319458392982,1.2910526049539486,2.5164183359011183,1.0,254.0,155.0,562.0,197.0,204.0,26.0,286.0,208.0,100.0,558.0
0.0,0.12571428571428575,0.041607142857142856,0.5,0.5,0.38461538461538464,0.0,0.08771929824561403,0.0,0.0,0.014925373134328358,1.0,0.0,0.09,0.0002,1.4780442925522188,2.247879625923487,1.7916755693697322,1.5116153293630195,1.4835726989218447,2.1398886370376076,1.9964858391501101,2.1215428319502725,1.1776840757770701,0.760571696092378,1.0,536.0,642.0,421.0,314.0,578.0,287.0,379.0,607.0,355.0,242.0
0.0,0.12301587301587301,0.3482142857142857,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,1.0,0.0,1.0,0.0,0.07,0.0,0.8027874752596396,1.4086969948468804,2.004423367766241,1.5797594714829333,1.9802023948177363,1.2182519330785915,1.573682480235572,1.5884011995811516,0.7239561153167255,1.380284756131755,1.0,631.0,574.0,48.0,611.0,328.0,130.0,115.0,165.0,591.0,108.0
0.0,0.5687301587301588,0.6785714285714286,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.014925373134328358,1.0,0.0,0.047,0.0,2.2749758366402046,2.901221573225589,2.125656121552328,2.474887937097108,1.7340491784686225,2.651116765258238,2.5533398978847677,2.7568445000969435,2.737603883650664,1.4846005615292004,1.0,219.0,647.0,335.0,146.0,564.0,197.0,14.0,242.0,246.0,642.0
1.0,0.22095238095238098,0.05357142857142857,0.0,0.0,0.46153846153846156,0.0,0.07017543859649122,0.0,1.0,0.0,1.0,1.0,0.184,0.0,1.7669348808356942,3.6160382274085414,3.307789537414771,2.4070497138898483,3.301637452968416,2.0614015007689277,2.7781645969688347,3.5536078721012343,1.8022596179667325,2.929446640655666,1.0,528.0,646.0,16.0,275.0,483.0,164.0,534.0,338.0,255.0,632.0
0.0,0.41396825396825393,0.017857142857142856,0.0,0.0,0.46153846153846156,0.0,0.008771929824561403,0.0,1.0,0.0,1.0,1.0,0.144,0.0,1.727107199296978,2.8089851844758535,2.4956617208079876,2.2374727754622565,3.01304428000423,2.01149708714231,2.7534561731778404,3.0175820308591788,1.8082856745772584,2.2758204267009376,1.0,181.0,534.0,550.0,63.0,10.0,312.0,291.0,25.0,260.0,341.0
0.0,0.21428571428571427,0.022321428571428572,0.0,0.0,0.9230769230769231,0.0,0.015964912280701755,0.0,1.0,0.0,0.0,0.0,0.1,0.0,1.3083351353294077,1.4789193198436867,1.2364795050780228,1.4185961707434434,1.2839044648323084,0.9796977344224698,0.8900986966250617,1.5358781981199046,0.8768963308886331,1.6412005161656962,1.0,264.0,482.0,228.0,446.0,13.0,502.0,564.0,128.0,40.0,538.0
0.0,0.37174603174603177,0.14285714285714285,0.0,0.0,0.0,0.25,0.17543859649122806,0.0,1.0,0.0,0.0,1.0,0.14,0.0,1.1784864978516012,1.747046114852196,1.659819867030817,1.4575044362425469,2.2151834273893662,1.0688196667548795,1.7924970039263879,2.133584807280169,1.7818582076026586,1.906205545729242,1.0,9.0,573.0,384.0,72.0,293.0,252.0,462.0,567.0,483.0,426.0
0.0,0.18920634920634924,0.07892857142857143,0.5,0.5,0.9230769230769231,0.0,0.14035087719298245,0.0,1.0,0.0,1.0,0.0,0.094,0.0,2.252392006612115,3.2198346243818214,2.826182041975616,2.622565816468067,2.6061015928715583,2.7841575701610637,2.5814651324467848,3.1719060661212115,1.678786579017232,2.1251367486994797,1.0,112.0,291.0,233.0,412.0,553.0,240.0,25.0,207.0,622.0,461.0
0.0,0.32142857142857145,0.16071428571428573,0.0,0.0,0.9230769230769231,0.0,0.03508771929824561,0.0,1.0,0.0,0.0,0.0,0.12,0.0,1.5247900395070617,1.6293105442698568,1.37438987766835,1.484714898027165,1.4046310499936314,1.0688935060647358,1.1024929801078251,1.7343534109955552,1.1097130833530315,1.7308424910132194,1.0,208.0,588.0,90.0,542.0,162.0,234.0,60.0,436.0,292.0,33.0
1.0,0.5595238095238095,0.05357142857142857,0.0,0.0,0.3076923076923077,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.00027,1.1585909847380726,2.2917609083053434,2.0633105878496263,1.4791450767441021,1.753018571393812,1.0222097078889736,0.9811316917837664,1.8792786338965966,1.0863901471952944,1.9724424306975583,1.0,518.0,395.0,249.0,297.0,41.0,54.0,44.0,220.0,522.0,276.0
0.0,0.7738095238095238,0.45535714285714285,0.5,0.5,0.0,0.125,0.17543859649122806,0.0,1.0,0.0,1.0,0.0,0.056,0.0,2.16036289352876,3.02944101096416,2.99021156083113,2.2676149504671126,2.9088573453705275,2.556294806671627,2.905844529799091,3.058266610977365,1.9758779589914204,1.7784695834316357,1.0,244.0,259.0,56.0,347.0,80.0,19.0,155.0,279.0,217.0,1.0
0.0,0.2804761904761905,0.5535714285714286,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,1.0,0.0,1.0,0.0,0.06,0.0,1.0929568843835191,1.6193997698658,2.1817482116882885,1.648496163525992,2.1407449184734344,1.3267689723305465,1.8512020152150708,1.8311896253358044,1.0265020468038373,1.5078862837125517,1.0,463.0,200.0,581.0,29.0,640.0,396.0,185.0,627.0,65.0,184.0
0.0,0.6123809523809524,0.049107142857142856,0.5,0.5,0.0,0.125,0.3319298245614035,0.0,1.0,0.0,0.0,0.0,0.1,0.001,1.5723272637782877,2.004373695551656,1.8681483302089945,1.5140887668232805,1.9369709450113637,1.6546802103490894,1.663159460575113,2.113674242186291,1.4234018271623203,1.366518604857177,1.0,585.0,430.0,143.0,583.0,218.0,577.0,229.0,594.0,254.0,224.0
0.0,0.23809523809523808,0.05357142857142857,0.5,0.5,0.0,0.0,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.00225,1.0524834997001278,1.5435161798090584,1.557606115220244,1.065878363999734,1.5223734602337011,1.0988934949523086,1.0523793853392245,1.4780785784671713,0.7994308662748272,1.2796145934534222,1.0,107.0,201.0,255.0,366.0,437.0,414.0,335.0,467.0,285.0,458.0
1.0,0.23539682539682538,0.12642857142857142,0.0,0.0,0.23076923076923078,0.25,0.017543859649122806,0.0,1.0,0.0,0.0,0.0,0.0855,0.0,0.8721911507933672,1.9195607310195921,1.9691135715538604,1.288858291042249,1.567797907204193,0.7460451425468043,0.7562485733939006,1.635882733258967,0.8126731803741933,1.9177033650845323,1.0,523.0,568.0,52.0,526.0,415.0,23.0,10.0,640.0,377.0,487.0
0.0,0.14682539682539683,0.022321428571428572,0.5,0.5,0.9230769230769231,0.0,0.0043859649122807015,0.0,1.0,0.0,1.0,0.0,0.09,1e-05,2.1046830192580894,3.128550192000409,2.721915357133397,2.489231276422024,2.4835951862638663,2.6228009102166756,2.380968918536212,2.97948187852554,1.5009231418627802,2.0749883731144947,1.0,298.0,95.0,405.0,348.0,633.0,131.0,390.0,592.0,110.0,569.0
1.0,0.1388888888888889,0.39285714285714285,0.5,0.5,0.6153846153846154,0.0,0.10526315789473684,0.0,1.0,0.0,0.0,0.0,0.134,0.0,2.0345734241251923,3.147545486918817,2.825673239529144,1.7593530622507587,2.0983233659180875,1.6795001235029037,1.7038856573050094,2.8816987447736024,1.594339817163083,2.535095811454751,1.0,187.0,69.0,638.0,362.0,16.0,611.0,587.0,491.0,353.0,100.0
1.0,0.23412698412698413,0.03571428571428571,0.0,0.0,0.6153846153846154,0.0,0.03508771929824561,0.0,0.0,0.029850746268656716,0.0,0.0,0.0835,0.005,1.0432834076411799,1.779787701252024,1.1732540777435538,0.7031086355613602,0.6667439005225623,0.709015570080742,0.6567906767565626,1.4019998007743666,0.6872914287611772,1.1243792045530867,1.0,387.0,366.0,431.0,32.0,59.0,398.0,179.0,469.0,501.0,377.0
0.0,0.376984126984127,0.0625,0.5,0.5,0.0,0.25,0.008771929824561403,0.0,1.0,0.0,0.0,0.0,0.082,0.004,1.2115281641392766,1.7835376109773728,1.7071747044806171,1.2920276024001296,1.6288806374674656,1.3100171434600008,1.2029016038405704,1.6840004676322604,1.1727158541583527,1.3477083090599313,1.0,178.0,182.0,628.0,206.0,5.0,625.0,309.0,28.0,448.0,423.0
0.0,0.3412698412698413,0.5892857142857143,0.5,0.5,0.0,0.0,0.14035087719298245,0.0,1.0,0.0,1.0,0.0,0.04,0.0,1.8450276828057404,2.639950479291057,2.8795174683294613,2.05738447598792,2.656084671827736,2.2332000057005006,2.604934734935876,2.7532793167557297,1.6655039644238114,1.7931458768448825,1.0,572.0,162.0,380.0,108.0,412.0,453.0,234.0,514.0,24.0,161.0
0.0,0.07809523809523812,0.17857142857142858,0.0,0.0,0.6153846153846154,0.0,0.013157894736842105,0.0,0.0,0.029850746268656716,1.0,0.0,0.0,0.00038,1.0643131063704128,1.5257434766552926,1.2571084044875975,1.3055776114113915,1.0924663738345357,1.4722756855225407,1.4830617014093528,1.4771874832645335,0.8203958232130529,0.7364874454780491,1.0,380.0,394.0,234.0,111.0,195.0,81.0,636.0,118.0,178.0,470.0
0.0,0.17857142857142858,0.42857142857142855,0.0,0.0,0.38461538461538464,0.0,0.07894736842105263,0.0,0.0,0.029850746268656716,0.0,0.0,0.06,5e-05,0.9320427892368749,0.7236187831542231,0.5303209444920772,0.4696097983958554,0.38233415732280196,0.5151957468128111,0.7396371135018643,0.8663571752449329,0.8873635963137918,0.5483485952960596,1.0,159.0,469.0,166.0,62.0,232.0,198.0,207.0,185.0,270.0,246.0
0.0,0.22349206349206346,0.14285714285714285,0.5,0.5,0.23076923076923078,0.125,0.20175438596491227,0.0,0.0,0.029850746268656716,0.0,0.0,0.0375,0.0,1.288021326989859,1.52161051262893,1.00965425556655,0.8192353428803409,0.7726372210661865,1.3523736392197383,1.188746082425695,1.4720693789073944,1.2267512529187978,0.570926484248443,1.0,333.0,577.0,522.0,447.0,447.0,492.0,449.0,23.0,409.0,387.0
0.0,0.652063492063492,0.5535714285714286,0.0,0.0,0.8461538461538461,0.625,0.0,0.0,0.0,0.29850746268656714,1.0,0.0,0.076,0.0013,2.289962492803295,2.7994286618560946,2.1810483633630295,2.24788138040038,1.7573092698841635,2.51987968190014,2.441204687373352,2.637829482465318,2.5110334526406937,1.441937617299265,1.0,192.0,98.0,331.0,417.0,205.0,558.0,510.0,470.0,410.0,618.0
0.0,0.23809523809523808,0.041607142857142856,0.0,0.0,0.38461538461538464,0.0,0.017543859649122806,0.0,1.0,0.0,1.0,1.0,0.14,0.0,1.5162608207746366,2.5948324048368363,2.433211160093732,2.154473666151526,2.9055665820014887,1.8787299876851857,2.6010484512283374,2.84431302227163,1.6712967686787892,2.225053176595553,1.0,591.0,336.0,407.0,118.0,132.0,447.0,444.0,384.0,354.0,488.0
1.0,0.17857142857142858,0.39285714285714285,0.5,0.5,0.9230769230769231,0.0,0.15789473684210525,0.0,1.0,0.0,1.0,0.0,0.06,0.0,2.599991191964259,4.262504087396706,3.8178520197717427,2.8125462612641257,3.051944603686294,2.9051343739493687,2.8786272531785606,3.914222747182977,1.98095988703476,2.9385278234634025,1.0,571.0,70.0,297.0,41.0,450.0,585.0,261.0,301.0,318.0,238.0
0.0,0.4312698412698413,0.08035714285714286,0.5,0.5,0.7692307692307693,0.125,0.3508771929824561,0.0,1.0,0.0,0.0,0.0,0.088,0.0,2.178900638742811,2.6045142062692483,2.074818550454613,2.038473177208292,2.0083973406694495,2.1499409675659296,1.9240913786559213,2.683522786752099,1.815732403194634,1.8945018909670077,1.0,646.0,448.0,149.0,375.0,385.0,94.0,135.0,568.0,145.0,631.0
1.0,0.09523809523809523,0.026785714285714284,0.0,0.0,0.0,0.0,0.027894736842105264,0.0,0.0,0.07462686567164178,0.0,0.0,0.07,5e-05,0.33412931792634126,1.0813804183217468,0.9556499789963272,0.23209545056497488,0.46041590350215184,0.1948058321314717,0.23160459700352465,0.7528793062244845,0.2152811044571383,0.7136839838465281,1.0,172.0,249.0,406.0,105.0,15.0,38.0,514.0,414.0,317.0,322.0
0.0,0.2447619047619048,0.125,0.0,0.0,0.6923076923076923,0.0,0.12280701754385964,0.0,0.0,0.04477611940298507,0.0,0.0,0.1645,0.0,1.1479862068546889,0.9992708847988652,0.5352444745518339,0.7316561658763256,0.43582020234933067,0.7999412250641392,0.8076072048310069,1.120320993061869,0.938788881884293,0.6126524694071812,1.0,492.0,215.0,128.0,489.0,82.0,339.0,24.0,388.0,196.0,524.0
1.0,0.17063492063492064,0.037142857142857144,0.5,0.5,1.0,0.875,0.017543859649122806,0.0,0.0,0.04477611940298507,1.0,0.0,0.09,0.00147,2.2558072340255557,4.215923869015779,3.0717315784487598,2.7661212748957515,2.0726079888502014,3.2492232462229067,2.461910066393125,3.4492552317947283,2.4211529176354145,2.004061939826631,1.0,205.0,51.0,395.0,89.0,99.0,595.0,280.0,555.0,35.0,512.0
0.0,0.17190476190476187,0.44642857142857145,0.0,0.0,0.6923076923076923,0.0,0.03070175438596491,0.0,1.0,0.0,0.0,0.0,0.13,0.0,1.3822041984644329,1.3848374211863457,1.4387677394438996,1.3302428619302833,1.3574994614226683,0.8537219269722316,1.0826903120943914,1.6117431398932043,1.1515484468716546,1.7253277181917541,1.0,160.0,649.0,159.0,383.0,596.0,56.0,544.0,333.0,189.0,112.0
1.0,0.31746031746031744,0.026785714285714284,0.0,0.0,0.38461538461538464,0.25,0.03508771929824561,0.0,0.0,0.04477611940298507,0.0,0.0,0.106,0.0,0.9140836785426842,1.7509428121667236,1.220825038211594,0.767510980512661,0.7072183871402019,0.7597857840746678,0.6497941308625415,1.347647068983241,0.8572730480528242,1.0265117175246674,1.0,365.0,266.0,396.0,635.0,419.0,299.0,343.0,473.0,335.0,56.0
0.0,0.10984126984126986,0.044642857142857144,0.5,0.5,0.0,0.125,0.04824561403508772,0.0,0.0,0.04477611940298507,0.0,0.0,0.07,0.0021,0.8439358429348378,1.140540905182381,0.8070064044165988,0.5025520458387092,0.5469746689156859,0.9761529922079215,0.7929070504665423,1.01990294752424,0.8416641809472387,0.34677904260092607,1.0,36.0,385.0,237.0,626.0,159.0,42.0,254.0,535.0,134.0,136.0
1.0,0.18523809523809526,0.04017857142857143,0.0,0.0,0.6153846153846154,0.0,0.045263157894736845,0.0,0.0,0.029850746268656716,1.0,0.0,0.1,0.0,1.2588967791593872,2.5275908606110637,2.070176623797815,1.5079542323965043,1.4955457155395755,1.6282345745138826,1.619008915286016,2.14025589282497,0.8650905742619233,1.314418412736615,1.0,351.0,90.0,376.0,409.0,551.0,509.0,653.0,163.0,629.0,12.0
0.0,0.38095238095238093,0.25,0.0,0.0,0.6153846153846154,0.125,0.40350877192982454,0.0,0.0,0.1044776119402985,0.0,0.0,0.15,5e-05,1.4570900750851952,1.2402175615134106,0.8211401123068105,1.0753780436395772,0.7335011106876357,1.2135204917962725,1.2377564496955695,1.5249136846759435,1.4368052230244306,0.7319098268146319,1.0,476.0,21.0,92.0,294.0,527.0,168.0,580.0,88.0,47.0,514.0
0.0,0.6150793650793651,0.23214285714285715,0.0,0.0,0.38461538461538464,0.0,0.22070175438596493,0.0,0.0,0.22388059701492538,1.0,0.0,0.0,0.11202,1.637767287011926,1.9384096956932353,1.6345902424517784,1.577719787672861,1.5514032219848997,1.9543762699166722,2.066539163947385,1.97130000989414,1.3524188934876546,0.8593869834857188,-1.0,20.0,87.0,212.0,460.0,588.0,582.0,398.0,375.0,187.0,216.0
0.0,0.6996825396825397,0.25142857142857145,0.0,0.0,0.46153846153846156,0.0,0.49122807017543857,0.0,0.0,0.08955223880597014,0.0,0.0,0.18,0.01332,1.6450318115250122,1.3284863937290947,0.8731773466804349,1.0218981006566294,0.9245055408851923,1.2642316893085142,1.4966917081846478,1.6869109003290177,1.5056845456936256,0.6368800866923974,-1.0,386.0,387.0,243.0,464.0,160.0,445.0,310.0,445.0,630.0,468.0
1.0,0.1111111111111111,0.3691071428571429,0.0,0.0,0.15384615384615385,0.125,0.011754385964912281,0.0,0.0,0.014925373134328358,0.0,0.0,0.04,0.0005,0.6928366538320443,1.3903335424536272,1.1969495502125227,0.4591688009569981,0.596159493110025,0.3964155703580205,0.5551872099202029,1.095651972028908,0.711046216893856,0.9977306040228758,-1.0,29.0,221.0,501.0,207.0,543.0,556.0,154.0,33.0,531.0,370.0
0.0,0.41539682539682543,0.22178571428571428,0.0,0.0,0.6153846153846154,0.0,0.0014035087719298247,0.0,0.0,0.014925373134328358,1.0,0.0,0.1,0.003,1.4331032000242627,1.8363615775412594,1.421852701033025,1.4043327387986475,1.3095640221805063,1.6377599587919454,1.8174831255921466,1.8145743746914622,1.140620957285062,0.7842497968323467,-1.0,580.0,614.0,596.0,575.0,30.0,589.0,186.0,352.0,313.0,562.0
0.0,0.18920634920634924,0.44642857142857145,0.0,0.0,0.15384615384615385,0.0,0.04245614035087719,0.0,0.0,1.0,0.0,0.0,0.07,0.00258,1.315104078518163,0.9612183484339316,1.2179973016749348,0.5499452654147546,0.5838293281227234,0.749982764880364,0.6516564777146235,0.9435140163561393,1.2931231148269535,0.9952643167591462,-1.0,238.0,232.0,5.0,559.0,628.0,7.0,57.0,403.0,263.0,441.0
1.0,0.1746031746031746,0.44642857142857145,0.0,0.0,0.9230769230769231,0.0,0.05263157894736842,0.0,0.0,0.1791044776119403,0.0,0.0,0.06,0.00567,1.6775437452286324,2.2464024600790706,1.6225471028081588,1.0190089147333357,0.8701213233772395,1.0327641256189999,1.0671667463452266,1.9299158581581726,1.3180589792348036,1.6535341917507391,-1.0,456.0,164.0,96.0,374.0,481.0,391.0,603.0,499.0,329.0,650.0
